,Open,High,Low,Close,Volume
2022-06-17 08:52:47.134263,280.41450458894724,286.1992431055173,277.98209160255306,281.1892628812062,3277989
2022-06-20 08:52:47.134263,276.37171591398914,278.6289940046792,276.1242712011309,277.28948149274214,4329564
2022-06-21 08:52:47.134263,273.6266831777357,278.20170258954226,272.1434270256639,276.2443932330029,4966497
2022-06-24 08:52:47.134263,290.17890049956594,294.529005373371,286.95323684165055,291.50190632946044,3697174
2022-06-27 08:52:47.134263,290.82032500134,294.2488685275034,287.43656458080335,290.71520955502774,4919821
2022-06-28 08:52:47.134263,289.5795903483174,292.17672485498065,289.23134159147963,290.7500011424978,4942402
2022-06-30 08:52:47.134263,283.73014886372147,287.33234166551546,281.86735825678187,285.102651509206,1974459
2022-07-01 08:52:47.134263,283.20027045682383,284.92765400301636,279.0829740639916,283.5992559682172,4194223
2022-07-05 08:52:47.134263,282.9112201124946,286.38385419091816,277.56094450489,280.98962442229055,4122797
2022-07-06 08:52:47.134263,282.2654889462318,287.54992639002904,281.2754138137638,284.0487388741347,4640784
2022-07-07 08:52:47.134263,294.6710880492812,296.1603883810946,292.11803821298173,292.89821434880565,2531333
2022-07-08 08:52:47.134263,292.1630209900101,294.8390659811655,290.8792354385532,292.40755039047355,3522541
2022-07-11 08:52:47.134263,294.8025743552942,297.432964607626,292.43115093151096,294.9030249781106,2720570
2022-07-12 08:52:47.134263,296.9283108552795,302.3569082850329,295.53572761628783,299.12098750712113,2751060
2022-07-13 08:52:47.134263,294.3801398155422,301.00526494425736,293.8201868424764,296.87027872570343,2241483
2022-07-14 08:52:47.134263,299.7093522040869,302.53893692456927,296.6296491193129,298.3492418157742,4048518
2022-07-15 08:52:47.134263,298.552422974755,299.59882030945647,298.5349533754654,298.5735551011998,4744706
2022-07-18 08:52:47.134263,298.9280924652309,302.29984794509244,296.3355632372174,299.30611187859324,4763003
2022-07-19 08:52:47.134263,296.18174490984654,297.25757307717623,293.1442206198841,294.8284338775347,1699125
2022-07-20 08:52:47.134263,296.68753934143933,300.25857889789336,290.7844164910079,295.12037402029,4498974
2022-07-22 08:52:47.134263,307.6880669609214,310.28095460577896,303.42028525966225,307.01125972104,2011349
2022-07-25 08:52:47.134263,310.7718203883803,313.77740141865706,307.1602417000604,313.0549042455018,1269138
2022-07-26 08:52:47.134263,328.3351664619595,330.6498680256839,325.55315350756837,326.692718258812,2071989
2022-07-29 08:52:47.134263,326.1472625381419,329.92322810801255,324.86659652377136,328.9833754731359,3884218
2022-08-01 08:52:47.134263,340.5125118329121,348.3113640367335,339.7732726649624,343.5560423726909,2028609
2022-08-02 08:52:47.134263,336.70073224335596,339.56888685022375,335.41869739111985,338.1739051944123,3877552
2022-08-03 08:52:47.134263,331.0781151813622,335.2706984723039,329.1946892176922,332.66355185406314,1112486
2022-08-04 08:52:47.134263,327.1778821398976,334.73267092418786,322.9453345085627,328.841961902218,2501285
2022-08-09 08:52:47.134263,305.90184763086387,309.8803330434208,302.00760838155503,307.3034603969668,4292014
2022-08-11 08:52:47.134263,310.3311977039198,315.5687599132293,305.1099130453391,310.6434574862191,3609124
2022-08-15 08:52:47.134263,325.8881116488455,331.8639794444067,323.41905159632256,328.7457925891972,3384174
2022-08-16 08:52:47.134263,325.0362561523747,328.7627942121649,322.32318957446347,325.11707249492497,1429802
2022-08-17 08:52:47.134263,316.4582028651377,323.4526957728511,314.64715945826237,319.43783207446705,1067651
2022-08-18 08:52:47.134263,319.91731411306927,327.18528647664095,316.846797273504,322.7403028645424,4638257
2022-08-23 08:52:47.134263,334.1232109099426,338.7379549852494,332.11163474976365,333.9067012485277,4997401
2022-08-24 08:52:47.134263,330.351995511123,334.4858452914711,329.6256462525613,330.9404367131438,1845725
2022-08-25 08:52:47.134263,318.790705824252,325.1142540917134,318.188262538606,319.76699714738635,2060682
2022-08-26 08:52:47.134263,331.2129423525292,333.9832784498147,326.5716821357911,328.58535471811354,3651439
2022-08-29 08:52:47.134263,324.86011597176446,333.52909287934835,324.3552815805572,327.9969250818388,4861794
2022-08-30 08:52:47.134263,337.3825093622724,339.54348402169745,332.3263150765365,336.28092242724847,4663257
2022-09-01 08:52:47.134263,322.3712419781301,327.08115641495556,318.0206682373071,321.98377839712344,4180441
2022-09-02 08:52:47.134263,324.993234455049,325.08648356226007,321.6529042058458,322.1785380112828,1542983
2022-09-06 08:52:47.134263,319.37990812772847,325.3695822811368,318.80010454986126,319.89946760761563,4857412
2022-09-07 08:52:47.134263,322.4900140601669,329.76417637200484,320.6868022890275,324.04440457656756,1654915
2022-09-08 08:52:47.134263,318.7520294589667,320.24638150527795,315.9293423829056,317.2872982517946,2197692
2022-09-12 08:52:47.134263,315.9164320857208,319.92468564236486,314.9205979938547,317.46228252778775,2086870
2022-09-13 08:52:47.134263,321.8767656682025,326.0442129945835,315.6769614306992,320.8873121986761,4263823
2022-09-15 08:52:47.134263,318.86961953781554,319.7494587867127,314.31758703137837,318.45352653865564,1353587
2022-09-16 08:52:47.134263,308.61908877969887,309.255557060429,304.7103303473009,308.8418719462513,2368902
2022-09-19 08:52:47.134263,319.8797541924867,322.44873669321953,311.8266015414201,316.88829491057385,4925533
2022-09-20 08:52:47.134263,319.8456032762482,321.6384615282981,313.19905196779575,319.15286747065124,3518734
2022-09-23 08:52:47.134263,323.0933163751408,325.7958957858583,319.59619969302486,325.36274213778177,4944707
2022-09-26 08:52:47.134263,331.36892607884363,337.51979438305045,330.14384852547494,333.1994108208981,4283396
2022-09-27 08:52:47.134263,332.1533268658905,334.31070433584006,330.0465656482397,333.81595289081594,2125909
2022-09-28 08:52:47.134263,350.1795435843627,350.3523908615908,343.1298357062271,347.7410715115064,1280274
2022-09-29 08:52:47.134263,360.5639788689152,365.91246665315157,355.2320737713629,360.1230241556444,1226502
2022-09-30 08:52:47.134263,358.67764870715285,361.61801323366706,351.82916746830915,358.50993122658986,1481512
2022-10-03 08:52:47.134263,362.8383049424879,372.9480479878729,358.36474127925294,365.65554288837114,3323074
2022-10-04 08:52:47.134263,373.2271299650192,374.70135518992316,365.2208732537279,370.55807652406844,4715053
2022-10-05 08:52:47.134263,382.5838443356731,383.3330317087452,378.6985314595594,380.886505110917,2986973
2022-10-06 08:52:47.134263,370.4949467480958,375.3716502363501,367.15068752262874,373.7264218714747,4371781
2022-10-07 08:52:47.134263,380.6167575071585,381.6984306820868,378.6680611431678,379.04119622970876,2783546
2022-10-10 08:52:47.134263,387.5916538652817,390.13974983476174,385.4647047445755,387.2544465001092,3834334
2022-10-11 08:52:47.134263,370.69923716288287,374.3402198417289,367.1171491171375,373.8264799963059,3927490
2022-10-12 08:52:47.134263,364.8621815778566,367.86584994993996,363.29567361115505,365.16672594199383,1695854
2022-10-13 08:52:47.134263,350.3488489541889,353.7100191062381,348.90954428867644,350.4561145492005,2444864
2022-10-17 08:52:47.134263,357.0770150591752,358.57078842192834,347.8409921060708,353.9221659879124,1282786
2022-10-18 08:52:47.134263,367.2864309874691,369.90368753662733,361.0857165655592,364.73347631020715,2446160
2022-10-20 08:52:47.134263,377.25812487686704,379.1864009876273,375.7376697222786,377.5428256856815,4984897
2022-10-21 08:52:47.134263,366.6624598894584,372.17152272145626,361.74192263277973,367.31064901317677,2898134
2022-10-24 08:52:47.134263,356.052748078587,358.41703372486336,349.5851451931271,354.98089415133956,4264227
2022-10-27 08:52:47.134263,357.700829932695,363.1387185305588,356.11165542836613,357.61140813605124,3381659
2022-10-28 08:52:47.134263,345.1053458539636,346.7655889366788,336.3041212749574,343.003396227419,4546381
2022-10-31 08:52:47.134263,342.28426977406764,343.01888662878025,338.1403304661979,342.56352840103654,2643770
2022-11-01 08:52:47.134263,330.8064208548799,338.9147533766298,327.5585677636987,333.79753666954747,3417217
2022-11-02 08:52:47.134263,340.37286841040697,342.3861201348064,336.38160982469066,338.4351363813759,3520074
2022-11-03 08:52:47.134263,339.0485373398913,346.42005657995173,335.7519115518013,341.0857484978658,2669531
2022-11-04 08:52:47.134263,333.2282086842733,339.87906927709315,329.7158252164306,334.84469936376513,1577248
2022-11-07 08:52:47.134263,329.34733772859437,336.8958503841682,326.9841529575505,331.57080944447523,1374237
2022-11-08 08:52:47.134263,323.6098833066145,328.07658313272367,318.44140806076285,324.71250915265244,1066686
2022-11-10 08:52:47.134263,330.9565721659785,335.2690621227583,329.9634045351837,330.82830434541916,1945899
2022-11-11 08:52:47.134263,322.5564440829937,328.49811936668294,320.1125880432906,324.47159696842584,1846026
2022-11-14 08:52:47.134263,330.3826543107459,332.7725761051614,323.1219245169583,327.9048083236389,3944141
2022-11-17 08:52:47.134263,317.4151264955945,324.76430884397763,315.8627786542266,319.0820352252128,1650044
2022-11-18 08:52:47.134263,312.3301459154955,317.3244183549013,310.68300273528024,312.6350316990484,4838982
2022-11-21 08:52:47.134263,312.3299784538934,314.9483839711472,306.6849853118528,309.32954585235046,4406325
2022-11-22 08:52:47.134263,303.716784970426,306.65718492645817,298.17536236740744,302.0734301352551,4455158
2022-11-23 08:52:47.134263,311.12401177198024,317.8455535154064,309.41293811311226,314.0942920537827,2627094
2022-11-25 08:52:47.134263,310.0054127875566,315.7458725471953,307.71432831589357,310.22920359248036,1575504
2022-11-28 08:52:47.134263,314.2631513079304,315.32039446663543,310.0339568448316,311.711974540114,1034476
2022-11-29 08:52:47.134263,311.4084054375041,315.1031437518614,309.93139630907694,311.1675505640767,1079891
2022-11-30 08:52:47.134263,309.9344027850659,310.91795574615657,305.0917774977303,309.94796295864114,3346406
2022-12-01 08:52:47.134263,311.4332152391348,316.88550474060474,308.2016586382633,313.91013129203026,2821579
2022-12-02 08:52:47.134263,319.82257492112876,323.39094896446795,316.4621034677834,318.8228732519898,3072061
2022-12-06 08:52:47.134263,311.3763338666252,313.3853695742623,306.5233529776231,312.12280672432144,2690746
2022-12-07 08:52:47.134263,312.27376060970295,312.5111227816982,305.30639163245604,310.5618699734984,3872272
2022-12-09 08:52:47.134263,285.8810959867408,288.8210548663186,282.08463919321343,287.584942100742,3928876
2022-12-12 08:52:47.134263,295.72850409908625,298.10222188572,293.36374353508313,295.59058371303297,1932075
2022-12-13 08:52:47.134263,304.16268827536544,311.00934200530037,303.3906081327686,305.46311833734825,4252568
2022-12-14 08:52:47.134263,305.87553130596984,307.1783036100996,303.71472302268864,304.0944233920914,3353724
2022-12-15 08:52:47.134263,308.23061761100894,308.9096870643646,304.76059748665114,307.7530257484503,1843052
2022-12-19 08:52:47.134263,331.01632548155646,333.6372015338247,327.42004933956383,329.0557183257202,3512121
2022-12-20 08:52:47.134263,335.8879942906139,339.1652084010692,334.4547131745487,336.58829671891425,4319758
2022-12-21 08:52:47.134263,338.6840171344864,341.4164655813169,330.4618574659714,335.89547958253576,2662511
2022-12-22 08:52:47.134263,329.86194851700907,333.9922709336868,323.87219803785257,329.6441930312073,2033201
2022-12-26 08:52:47.134263,321.9328996071721,322.42062881003903,315.16920868487557,320.67649475636733,3677073
2022-12-27 08:52:47.134263,317.83928424466035,320.3614687924398,310.568496161582,315.9859548876628,2792341
2022-12-28 08:52:47.134263,306.03005001334895,308.7778668305317,302.45836591611555,307.15570393471177,2951600
2022-12-29 08:52:47.134263,305.5042267044077,309.0344009428303,302.4473487707338,303.33731079858694,1817025
2022-12-30 08:52:47.134263,299.33940423909115,300.70664271321215,292.8279854228901,296.9275021956668,3507210
2023-01-02 08:52:47.134263,305.72491001980825,309.08826091828905,301.2908950110169,307.09514097781283,2434970
2023-01-05 08:52:47.134263,320.26402535751845,326.6601879060427,318.9585675243168,322.1841418809125,2943542
2023-01-06 08:52:47.134263,320.8048499155857,324.2559902526267,318.6744046302632,322.8437707880174,3263407
2023-01-09 08:52:47.134263,319.9453811825059,321.22349674264615,314.20243775498585,317.4439878878722,4667024
2023-01-10 08:52:47.134263,328.282756744994,329.0049986490163,326.48769470280394,327.2728415045464,4203272
2023-01-12 08:52:47.134263,323.87653304051435,329.5486568653086,319.0597961098493,324.26355184695365,3874797
2023-01-13 08:52:47.134263,323.9365520459272,328.2203052795759,317.62322958972106,323.1912857066922,3344941
2023-01-19 08:52:47.134263,327.1640697641721,331.7029465871171,322.79675000792344,327.1300039269606,1983274
2023-01-23 08:52:47.134263,321.35504081085384,324.6677808025417,316.6574124135317,321.8844700829774,2341627
2023-01-25 08:52:47.134263,315.97660774819127,316.5538948730888,312.9480977186162,314.9189838403969,3132221
2023-01-31 08:52:47.134263,301.1920889144858,304.99170070915426,297.1534662803881,301.629513918217,2503284
2023-02-01 08:52:47.134263,301.362235919739,303.64841967538615,299.29929818567234,303.41188389309286,1396584
2023-02-03 08:52:47.134263,302.32197861398515,303.9119346318853,296.6885993798916,301.9611007738064,2787496
2023-02-06 08:52:47.134263,296.79365447851825,301.95811805036004,295.62932943155556,296.63110287594554,4111939
2023-02-07 08:52:47.134263,294.6446333823079,298.56837744353805,293.0429685792706,293.3576521095093,1881881
2023-02-09 08:52:47.134263,298.53756133586694,306.4951717304054,298.2070929197627,301.0701235665227,2625328
2023-02-10 08:52:47.134263,296.7017826263835,301.2183977384164,290.3190478901475,295.3344050614139,4706341
2023-02-13 08:52:47.134263,294.2178458158231,300.95639366800856,293.79855860234983,296.068797210491,3841687
2023-02-14 08:52:47.134263,302.8199110368665,305.7465603243648,299.6541639843961,300.666077246219,2675694
2023-02-16 08:52:47.134263,294.32300443392114,297.4750376118693,290.854568794664,294.08306938036714,1336852
2023-02-20 08:52:47.134263,292.70037257971677,294.3489398364632,289.55836885206406,293.7912187097382,3665629
2023-02-21 08:52:47.134263,289.2864266055961,295.23599357165944,286.49446659255557,289.4533375632532,2141616
2023-02-22 08:52:47.134263,280.94517673620794,280.9731048139381,275.77560816274445,279.1494812731244,3343233
2023-02-23 08:52:47.134263,269.98237055401785,274.24572678986186,267.7117857715056,270.2025034680594,1437929
2023-02-24 08:52:47.134263,269.8278696201021,274.96308843815393,266.11252728730676,270.5974581791341,4863346
2023-02-27 08:52:47.134263,272.1068615816864,276.80838283278706,267.6232451136553,272.13836188417883,1699139
2023-02-28 08:52:47.134263,269.1076109773319,272.68681347899803,263.5593094295657,267.35244616551006,3592121
2023-03-02 08:52:47.134263,260.32430743755305,262.24548443970787,257.6378536833951,262.0340186533472,3870245
2023-03-03 08:52:47.134263,262.9289174006008,263.9718854004525,258.30505719697345,261.81873255884665,4107285
2023-03-08 08:52:47.134263,251.4542543615318,254.5913877554385,248.32419368227113,252.76929108375606,4569876
2023-03-09 08:52:47.134263,246.76622593294613,252.4418536308184,244.94019067103847,248.54595420166166,1314506
2023-03-13 08:52:47.134263,251.5981603827162,253.42369248166463,249.79427714339877,251.84824075507387,1993149
2023-03-14 08:52:47.134263,250.30787628363424,252.32789890284258,244.65299439554803,249.06838082654522,4952055
2023-03-15 08:52:47.134263,254.12168700113608,254.5314676966615,253.11665347469093,253.3558046413901,2557559
2023-03-17 08:52:47.134263,249.76764865007698,254.33679326513385,247.10456839732353,250.50727163707884,3738900
2023-03-20 08:52:47.134263,259.61587284675454,261.0716990982013,254.59892473874626,257.8549937136702,1848324
2023-03-21 08:52:47.134263,245.09657445928653,248.97630599853585,243.9103786776738,245.23740366967203,1955990
2023-03-23 08:52:47.134263,245.01445212962332,248.4500279091536,239.75486994076581,244.35887568769755,2644509
2023-03-27 08:52:47.134263,246.2826199091503,248.18322326505594,241.61142016507742,245.4178774423997,1078605
2023-03-28 08:52:47.134263,241.7274997245255,245.60633881626606,240.66877277656138,242.57601113051194,4517572
2023-03-29 08:52:47.134263,244.0233788805852,247.32056635868724,242.44028951289593,243.11739124107348,4862439
2023-03-31 08:52:47.134263,246.65223518105083,251.15116750826215,245.56413860376043,248.26655650199487,2354027
2023-04-03 08:52:47.134263,251.43019791787387,254.60051327439226,244.78183232719707,249.6539735136204,1028367
2023-04-04 08:52:47.134263,250.09238441903457,255.27029254171376,249.6079846200224,251.46447742149422,3721002
2023-04-05 08:52:47.134263,251.20072281971818,251.72597318716083,247.73623736591864,249.51876113924624,4301759
2023-04-06 08:52:47.134263,246.1188785316196,250.70769733030096,245.50892346781816,247.2101825007288,1586433
2023-04-07 08:52:47.134263,245.8958107963511,247.10388015722143,242.64243552478706,245.19513182091768,1638665
2023-04-10 08:52:47.134263,248.2121669670974,248.38388299060543,245.0729780697962,247.25208428777793,4160332
2023-04-11 08:52:47.134263,245.35600720446595,248.22200730802632,240.9771702825046,245.29392452320948,3465162
2023-04-12 08:52:47.134263,245.87703659063322,251.4203871654858,244.3425351630568,246.83817172299655,1179442
2023-04-13 08:52:47.134263,255.7291539936415,261.98698392451945,254.595372587025,257.2073535834598,3490187
2023-04-17 08:52:47.134263,259.2204651276023,262.9873534336059,255.12590815834423,260.2408883818337,2474900
2023-04-18 08:52:47.134263,267.43984317686136,267.75164881331176,265.2901374072983,266.6231083908361,4078925
2023-04-19 08:52:47.134263,266.8997105078365,269.84886247230435,264.192159609441,264.5803734567764,4243740
2023-04-20 08:52:47.134263,255.8128907024151,258.9103690749471,250.55988448035046,253.92770863012927,2601426
2023-04-21 08:52:47.134263,250.25970852100727,252.16876232168872,245.97090038294238,248.93505154379122,4788611
2023-04-24 08:52:47.134263,241.1284839087157,243.60249690079533,237.75482014143523,239.74540540379752,2625850
2023-04-25 08:52:47.134263,238.96572468876022,241.58625156616895,236.1686499877692,238.17980325177172,4087344
2023-04-26 08:52:47.134263,237.24374270401754,241.21465066024672,234.6436560088804,238.3866308720293,2935509
2023-04-28 08:52:47.134263,249.08125134670212,250.49137733761313,244.1613323097555,248.233621345401,4631044
2023-05-01 08:52:47.134263,247.56887886917514,250.60706365414413,244.06166213888687,247.26997580197533,1349667
2023-05-02 08:52:47.134263,249.53866593639185,254.90327379431614,249.38797372869908,251.49535274966163,4745973
2023-05-03 08:52:47.134263,240.24463324758332,242.29400987180105,238.29618414507286,240.49929533571307,4302139
2023-05-04 08:52:47.134263,241.5611776708162,246.30598207567763,240.5119438235352,241.75284768729983,4165242
2023-05-08 08:52:47.134263,238.68333488124398,240.84718225869298,236.01484835157854,238.4608593877462,4220476
2023-05-09 08:52:47.134263,243.45117245441435,247.40689731884504,242.46890712569842,244.03490125886677,4400530
2023-05-10 08:52:47.134263,248.15305386257222,249.23626280669217,242.8787275908762,245.8090174570838,2156601
2023-05-11 08:52:47.134263,241.9914623234508,247.05422657153954,239.03329236523996,243.8902916842572,4809040
2023-05-12 08:52:47.134263,246.71606006256383,248.4592917836368,244.94776796014938,247.09882390804276,1199440
2023-05-15 08:52:47.134263,256.0768637458819,259.25149728361265,253.68513909774765,258.444084012394,1599637
2023-05-16 08:52:47.134263,260.7585176554061,262.81405131609495,257.722621681384,259.5133512084273,3150324
2023-05-17 08:52:47.134263,263.11322533544103,264.05897427911987,260.64580932825135,260.93143900782593,3303169
2023-05-19 08:52:47.134263,256.2207333694493,257.9852216115279,252.26720874416006,254.39750877211097,1067876
2023-05-22 08:52:47.134263,257.6741465645191,261.10492451975654,257.61280660513364,258.74941478995925,4841467
2023-05-23 08:52:47.134263,256.5389632874542,257.846780213582,254.44741032707287,254.44856571805283,1178352
2023-05-24 08:52:47.134263,256.2348894249945,259.2095556034247,250.27457889844706,254.93998852919813,1572247
2023-05-26 08:52:47.134263,252.71852086798535,255.27611439544063,251.39006826998758,255.1784072569891,3267433
2023-05-29 08:52:47.134263,259.3877910324891,261.01358916192305,256.1462669814392,257.0088637524003,4729067
2023-05-30 08:52:47.134263,263.66039643386233,265.671059278849,261.8386696492326,262.47050742770557,3663788
2023-06-01 08:52:47.134263,260.3554460639239,262.98727818440733,254.90605333561882,258.651477727498,1053124
2023-06-02 08:52:47.134263,252.60899136353981,257.79137558952795,249.0045307504964,253.71762983769872,3168061
2023-06-05 08:52:47.134263,253.465610675058,256.4251457592225,249.4236179543347,251.5899879946301,2838251
2023-06-07 08:52:47.134263,258.6300649232523,260.0972946331979,254.94110259984953,257.5807531735474,1288852
2023-06-08 08:52:47.134263,253.16480361502443,254.9921216775644,251.19410004381663,252.95890277509017,3737741
2023-06-12 08:52:47.134263,263.22886998882035,267.6249179466747,261.306724392766,264.59474070052147,4060595
2023-06-13 08:52:47.134263,264.3119596103495,268.39366745193956,263.0781607382651,266.91489209117213,2941162
2023-06-14 08:52:47.134263,276.8941770979166,282.1725272492037,276.45435188534697,277.0672445729397,1597526
2023-06-16 08:52:47.134263,266.7844067750671,269.41763228171897,260.9656119546558,266.2606322559426,1689545
2023-06-19 08:52:47.134263,255.87981887170474,258.7454559483413,255.72583975425084,256.9216990104766,4489578
2023-06-26 08:52:47.134263,265.7267370508085,267.07026217275364,259.63315725320007,263.8677157731088,1291593
2023-06-27 08:52:47.134263,277.8360743824866,281.7856968211079,275.01689156854525,276.90674939517635,3507331
2023-06-28 08:52:47.134263,278.2787131646049,282.6656304663514,275.29331193153484,277.7608471189492,2012795
2023-06-29 08:52:47.134263,280.6926226431254,282.1784203508492,274.7443205114856,278.50743935890586,4214773
2023-06-30 08:52:47.134263,280.9102451997072,283.88358081939185,279.8121427742764,282.68932115846894,4271288
2023-07-03 08:52:47.134263,283.14568057425373,290.47876745376107,280.6304697088545,285.55018928286034,4915789
2023-07-04 08:52:47.134263,285.4765033937206,292.0572393185229,282.00101459473734,286.97156688770804,3007478
2023-07-06 08:52:47.134263,282.7280480697478,289.59299343411243,280.9431619310785,285.38400129379926,4013902
2023-07-07 08:52:47.134263,296.7593483671517,297.96642233194376,293.5386681459045,296.268686921186,1529882
2023-07-10 08:52:47.134263,307.4050518600031,309.2752345167099,298.3690954314128,304.3889378732821,3187662
2023-07-11 08:52:47.134263,316.4755795668117,320.5075427932309,311.2030821271957,314.2401000445524,3184990
2023-07-12 08:52:47.134263,311.31780203631956,311.3712032359466,305.0421997019831,311.18433078845305,1357892
2023-07-13 08:52:47.134263,302.5175631933653,310.6581117166328,300.5753290506266,305.1809326791034,2671936
2023-07-14 08:52:47.134263,306.58426832998765,308.35840668339165,303.0514370025555,304.56576775354614,4413139
2023-07-17 08:52:47.134263,305.66137135400686,310.99624179729204,301.772660245632,305.05748865130704,4424614
2023-07-18 08:52:47.134263,309.48390478810416,314.78644144452494,305.6971825099273,311.88584373019887,1396950
2023-07-19 08:52:47.134263,299.035755410509,306.59416090876806,296.31402480052253,301.4846714716215,1362883
2023-07-21 08:52:47.134263,311.08034879373474,312.11014091240617,305.6512543985873,310.0312015772173,4499064
2023-07-25 08:52:47.134263,303.75281948156714,307.34851199510626,301.4257220735524,301.4678206189936,3879987
2023-07-26 08:52:47.134263,292.05946881518486,296.4060928741178,289.2874033182815,291.6408338432196,1404662
2023-07-27 08:52:47.134263,296.69154496168295,301.6451650398444,295.19555021220907,296.58805737017843,3492551
2023-07-28 08:52:47.134263,296.7577565907819,302.74598218750543,292.3043678745166,297.1712560680383,2424269
2023-07-31 08:52:47.134263,288.59261607500287,290.1460653750488,287.6988788464537,289.6530556789782,4155655
2023-08-01 08:52:47.134263,281.92614653018535,284.4724603561924,277.6232888952776,282.2954117333536,1934761
2023-08-03 08:52:47.134263,290.6368400555909,291.26838341471415,288.25995947227324,290.045591219433,1942730
2023-08-07 08:52:47.134263,279.83315873884504,282.77881243781934,278.84172117519097,280.1504009723394,4494712
2023-08-08 08:52:47.134263,279.5109505606859,280.4116885030858,278.53321233519944,278.9135758140286,1507207
2023-08-10 08:52:47.134263,263.1828200906314,263.5810429604439,259.78217228026125,262.70104129020683,3374301
2023-08-14 08:52:47.134263,260.09273183869294,266.55430065611114,259.2830860672238,261.46577507268347,2710167
2023-08-15 08:52:47.134263,265.302777368402,269.26504292498015,263.23800844375666,265.2371906959493,1643441
2023-08-16 08:52:47.134263,272.99987477635534,280.5041819111743,270.35745155355283,275.17804769816644,3801391
2023-08-17 08:52:47.134263,280.86551841251395,283.991633541067,276.4186373879288,281.5157560307351,4035472
2023-08-18 08:52:47.134263,280.0734862628067,281.7022431739916,277.38062103352235,280.1425858485573,1423186
2023-08-21 08:52:47.134263,274.91739805612406,278.4589277475731,272.2731541740886,274.0829565538153,3024559
2023-08-23 08:52:47.134263,289.39331161945944,290.5412368314003,283.30484459268985,288.81192704967077,4744652
2023-08-25 08:52:47.134263,289.07807263481044,289.7915026006067,287.3211818312456,289.0418495662907,4801116
2023-08-28 08:52:47.134263,291.1101586046045,291.82065213417945,288.60070625931047,290.3314662035386,3142755
2023-08-31 08:52:47.134263,282.68706672323765,283.82498302730454,279.03021779949177,283.4702775635113,2971930
2023-09-01 08:52:47.134263,283.27039898636536,284.6195852799431,282.7319387630412,283.42632113030817,2887610
2023-09-04 08:52:47.134263,277.9388186073832,285.02603887004733,276.9259475050002,280.48761661700286,2961249
2023-09-07 08:52:47.134263,278.6840272923631,280.85471630132076,271.05889515534426,276.0804085335454,2614079
2023-09-08 08:52:47.134263,283.5631959101609,285.40450471539555,283.4409889197449,284.5229087122021,2333199
2023-09-11 08:52:47.134263,269.48310994213335,270.02602116996496,265.1520860464046,269.579937350714,2967712
2023-09-12 08:52:47.134263,273.92458674527757,278.2704647609351,272.5976922629617,275.599694294572,3291090
2023-09-13 08:52:47.134263,283.2320501557901,284.3152189163313,282.1658538555489,282.6059081040661,1953348
2023-09-14 08:52:47.134263,269.8393439577255,274.08215516588655,265.84909707703895,271.028164468442,4175820
2023-09-18 08:52:47.134263,267.5287895818461,268.1737260919859,262.842072327516,267.4401458584691,2336182
2023-09-20 08:52:47.134263,253.60799293655043,258.7195530072848,251.75562511261788,256.1300334926947,1955380
2023-09-22 08:52:47.134263,257.07145126098186,262.7138898449634,256.8197504484481,259.4756416959645,2220398
2023-09-25 08:52:47.134263,262.38785578453974,265.90843943486453,260.3913420115825,264.4610945464722,1675437
2023-09-26 08:52:47.134263,270.44445923237106,273.9660351820932,266.24630901495993,271.31886213771145,2842691
2023-09-28 08:52:47.134263,269.6781585145562,271.76534766691276,264.8757811907857,269.29011875996787,1140637
2023-09-29 08:52:47.134263,266.6673455878421,268.23386331723987,261.8639685762411,266.5998013233781,2292580
2023-10-04 08:52:47.134263,266.22452637000765,269.0074713067994,265.23221477036253,266.77400055893867,2426235
2023-10-06 08:52:47.134263,264.38427720946055,267.59136158966635,261.69181420671947,263.7667122081395,4862071
2023-10-09 08:52:47.134263,265.5820305386962,270.7232986232013,264.73415166763897,267.64914703073634,2509393
2023-10-10 08:52:47.134263,269.3248117947489,273.76620198459386,269.2972396593127,270.1611055317775,2032907
2023-10-11 08:52:47.134263,268.3855849695413,272.5161640489867,264.63594285735263,268.34580571619836,1973868
2023-10-12 08:52:47.134263,276.75799797516976,279.4389821242078,273.78138713812615,274.7020044225481,2831058
2023-10-13 08:52:47.134263,268.86524368027267,270.58797227330365,267.23111145729894,268.8999501647713,4038080
2023-10-16 08:52:47.134263,273.44859218356055,275.2774775519323,269.6052114887979,272.3469012200941,1823952
2023-10-17 08:52:47.134263,278.4311871574377,280.34624593490736,271.32186961384315,275.7136604650527,3837184
2023-10-18 08:52:47.134263,272.1240883482596,279.5696472227977,270.090163808566,274.1445936579416,1084599
2023-10-19 08:52:47.134263,274.8260215167371,280.9812067390623,272.5055670055794,276.06981805199064,2675731
2023-10-20 08:52:47.134263,268.7321458427042,271.3006813851045,268.4609643593237,269.2999590131153,4103460
2023-10-23 08:52:47.134263,273.9823929534887,275.4825361743979,271.40910798321624,274.4114177606105,2354931
2023-10-25 08:52:47.134263,273.01866706696467,274.82784917673456,268.76707489930317,270.8109565568559,1819916
2023-10-26 08:52:47.134263,277.8121744310757,279.35319406582164,274.3402206440534,276.6280258728514,3967981
2023-10-27 08:52:47.134263,273.45839666317994,275.50642235702566,272.65224922867947,272.869515792771,1209116
2023-10-30 08:52:47.134263,264.3078850843408,269.7674038205209,263.8655401977082,265.3194275116357,4410170
